base_accession,is_tf,fate,age_bin
Q8WWK9,False,conserved,500-1000
Q8WWK9,False,conserved,500-1000
Q8WWK9,False,conserved,500-1000
Q8WWK9,False,conserved,500-1000
Q8WWK9,False,conserved,500-1000
Q8WWK9,False,conserved,500-1000
Q8WWK9,False,conserved,500-1000
Q8WWK9,False,conserved,500-1000
Q8WWK9,False,conserved,500-1000
Q8WWK9,False,conserved,500-1000
Q8WWK9,False,removed,500-1000
Q8WWK9,False,conserved,500-1000
Q8WWK9,False,conserved,500-1000
Q8WWK9,False,conserved,500-1000
Q8WWK9,False,conserved,500-1000
Q8WWL2,False,conserved,500-1000
Q8WWL2,False,conserved,500-1000
Q8WWL2,False,conserved,500-1000
Q8WWL2,False,conserved,500-1000
Q8WWL2,False,conserved,500-1000
Q8WWL7,False,removed,500-1000
Q8WWL7,False,removed,500-1000
Q8WWL7,False,removed,500-1000
Q8WWL7,False,conserved,500-1000
Q8WWL7,False,conserved,500-1000
Q8WWL7,False,removed,500-1000
Q8WWL7,False,removed,500-1000
Q8WWL7,False,conserved,500-1000
Q8WWL7,False,conserved,500-1000
Q8WWM7,False,added,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,added,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,added,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,added,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,added,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWM7,False,conserved,100-500
Q8WWQ2,False,conserved,500-1000
Q8WWQ2,False,conserved,500-1000
Q8WWQ2,False,conserved,500-1000
Q8WWR8,False,added,500-1000
Q8WWR8,False,added,500-1000
Q8WWR9,False,removed,500-1000
Q8WWR9,False,added,500-1000
Q8WWR9,False,conserved,500-1000
Q8WWR9,False,conserved,500-1000
Q8WWR9,False,conserved,500-1000
Q8WWR9,False,removed,500-1000
Q8WWR9,False,added,500-1000
Q8WWR9,False,conserved,500-1000
Q8WWR9,False,conserved,500-1000
Q8WWR9,False,conserved,500-1000
Q8WWT9,False,conserved,500-1000
Q8WWT9,False,removed,500-1000
Q8WWT9,False,conserved,500-1000
Q8WWU5,False,removed,100-500
Q8WWU5,False,removed,100-500
Q8WWU5,False,conserved,100-500
Q8WWU5,False,removed,100-500
Q8WWU5,False,conserved,100-500
Q8WWU5,False,removed,100-500
Q8WWU5,False,added,100-500
Q8WWU5,False,conserved,100-500
Q8WWU5,False,conserved,100-500
Q8WWU5,False,removed,100-500
Q8WWU5,False,added,100-500
Q8WWU5,False,conserved,100-500
Q8WWU5,False,added,100-500
Q8WWU5,False,conserved,100-500
Q8WWU5,False,conserved,100-500
Q8WWW0,False,removed,500-1000
Q8WWW0,False,added,500-1000
Q8WWW0,False,conserved,500-1000
Q8WWW8,False,conserved,500-1000
Q8WWW8,False,conserved,500-1000
Q8WWW8,False,conserved,500-1000
Q8WWW8,False,conserved,500-1000
Q8WWW8,False,conserved,500-1000
Q8WWW8,False,conserved,500-1000
Q8WWW8,False,conserved,500-1000
Q8WWW8,False,removed,500-1000
Q8WWW8,False,conserved,500-1000
Q8WWW8,False,conserved,500-1000
Q8WWW8,False,conserved,500-1000
Q8WWW8,False,conserved,500-1000
Q8WWW8,False,conserved,500-1000
Q8WWW8,False,conserved,500-1000
Q8WWX8,False,conserved,500-1000
Q8WWX8,False,conserved,500-1000
Q8WWX8,False,removed,500-1000
Q8WWX8,False,conserved,500-1000
Q8WWX8,False,conserved,500-1000
Q8WWX8,False,conserved,500-1000
Q8WWX8,False,removed,500-1000
Q8WWX8,False,conserved,500-1000
Q8WWY3,False,added,>1000
Q8WWY3,False,conserved,>1000
Q8WWY3,False,conserved,>1000
Q8WWY3,False,conserved,>1000
Q8WWZ4,False,removed,100-500
Q8WWZ4,False,removed,100-500
Q8WWZ4,False,removed,100-500
Q8WWZ4,False,removed,100-500
Q8WWZ4,False,removed,100-500
Q8WWZ4,False,removed,100-500
Q8WWZ4,False,removed,100-500
Q8WWZ4,False,added,100-500
Q8WWZ4,False,conserved,100-500
Q8WX94,False,conserved,<100
Q8WX94,False,conserved,<100
Q8WXE1,False,conserved,100-500
Q8WXE1,False,conserved,100-500
Q8WXE1,False,conserved,100-500
Q8WXE1,False,conserved,100-500
Q8WXE1,False,conserved,100-500
Q8WXE1,False,conserved,100-500
Q8WXE1,False,removed,100-500
Q8WXE1,False,conserved,100-500
Q8WXE1,False,conserved,100-500
Q8WXE1,False,conserved,100-500
Q8WXE1,False,conserved,100-500
Q8WXG6,False,removed,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,removed,500-1000
Q8WXG6,False,removed,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,removed,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,removed,500-1000
Q8WXG6,False,removed,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,removed,500-1000
Q8WXG6,False,removed,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,removed,500-1000
Q8WXG6,False,removed,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXG6,False,conserved,500-1000
Q8WXH0,False,added,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,added,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,removed,500-1000
Q8WXH0,False,conserved,500-1000
Q8WXI2,False,added,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI2,False,removed,500-1000
Q8WXI2,False,added,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI2,False,removed,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI2,False,conserved,500-1000
Q8WXI3,False,conserved,500-1000
Q8WXI3,False,removed,500-1000
Q8WXI3,False,added,500-1000
Q8WXQ8,False,conserved,100-500
Q8WXR4,False,removed,500-1000
Q8WXR4,False,removed,500-1000
Q8WXR4,False,removed,500-1000
Q8WXR4,False,added,500-1000
Q8WXR4,False,conserved,500-1000
Q8WXR4,False,conserved,500-1000
Q8WXR4,False,conserved,500-1000
Q8WXR4,False,conserved,500-1000
Q8WXR4,False,removed,500-1000
Q8WXR4,False,conserved,500-1000
Q8WXR4,False,conserved,500-1000
Q8WXR4,False,conserved,500-1000
Q8WXR4,False,conserved,500-1000
Q8WXR4,False,conserved,500-1000
Q8WXR4,False,conserved,500-1000
Q8WXR4,False,conserved,500-1000
Q8WXS8,False,conserved,500-1000
Q8WXS8,False,conserved,500-1000
Q8WXU2,False,conserved,>1000
Q8WXU2,False,conserved,>1000
Q8WXW3,False,removed,500-1000
Q8WXW3,False,conserved,500-1000
Q8WXW3,False,conserved,500-1000
Q8WXX0,False,removed,500-1000
Q8WXX0,False,removed,500-1000
Q8WXX0,False,removed,500-1000
Q8WXX0,False,removed,500-1000
Q8WXX0,False,removed,500-1000
Q8WXX0,False,removed,500-1000
Q8WXX0,False,conserved,500-1000
Q8WXX0,False,conserved,500-1000
Q8WXX0,False,conserved,500-1000
Q8WXX0,False,conserved,500-1000
Q8WXX0,False,conserved,500-1000
Q8WXX0,False,conserved,500-1000
Q8WXX7,False,removed,500-1000
Q8WXX7,False,conserved,500-1000
Q8WXX7,False,conserved,500-1000
Q8WXX7,False,conserved,500-1000
Q8WXX7,False,conserved,500-1000
Q8WXX7,False,conserved,500-1000
Q8WXX7,False,conserved,500-1000
Q8WXX7,False,conserved,500-1000
Q8WXX7,False,conserved,500-1000
Q8WXX7,False,conserved,500-1000
Q8WXX7,False,conserved,500-1000
Q8WXX7,False,conserved,500-1000
Q8WXX7,False,conserved,500-1000
Q8WXX7,False,conserved,500-1000
Q8WXX7,False,conserved,500-1000
Q8WXX7,False,conserved,500-1000
Q8WXX7,False,conserved,500-1000
Q8WXX7,False,removed,500-1000
Q8WXX7,False,removed,500-1000
Q8WXX7,False,removed,500-1000
Q8WXX7,False,removed,500-1000
Q8WXX7,False,removed,500-1000
Q8WXX7,False,removed,500-1000
Q8WXX7,False,removed,500-1000
Q8WXX7,False,removed,500-1000
Q8WXX7,False,removed,500-1000
Q8WXX7,False,removed,500-1000
Q8WXX7,False,removed,500-1000
Q8WXX7,False,removed,500-1000
Q8WXX7,False,removed,500-1000
Q8WXX7,False,added,500-1000
Q8WXX7,False,conserved,500-1000
Q8WXX7,False,conserved,500-1000
Q8WXX7,False,conserved,500-1000
Q8WXX7,False,conserved,500-1000
Q8WY36,True,removed,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,removed,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WY36,True,conserved,500-1000
Q8WYA0,False,added,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,removed,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,removed,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA1,True,conserved,500-1000
Q8WYA6,False,removed,500-1000
Q8WYA6,False,removed,500-1000
Q8WYA6,False,removed,500-1000
Q8WYA6,False,removed,500-1000
Q8WYA6,False,removed,500-1000
Q8WYB5,False,conserved,500-1000
Q8WYB5,False,conserved,500-1000
Q8WYB5,False,conserved,500-1000
Q8WYB5,False,conserved,500-1000
Q8WYB5,False,conserved,500-1000
Q8WYB5,False,conserved,500-1000
Q8WYB5,False,conserved,500-1000
Q8WYB5,False,conserved,500-1000
Q8WYB5,False,conserved,500-1000
Q8WYB5,False,conserved,500-1000
Q8WYL5,False,removed,500-1000
Q8WYL5,False,conserved,500-1000
Q8WYL5,False,conserved,500-1000
Q8WYL5,False,conserved,500-1000
Q8WYL5,False,removed,500-1000
Q8WYL5,False,removed,500-1000
Q8WYL5,False,removed,500-1000
Q8WYL5,False,conserved,500-1000
Q8WYN0,False,conserved,>1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYP5,True,conserved,500-1000
Q8WYQ5,False,conserved,500-1000
Q8WYQ5,False,conserved,500-1000
Q8WYQ5,False,conserved,500-1000
Q8WYQ5,False,conserved,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,removed,500-1000
Q8WZ42,False,added,500-1000
Q8WZ42,False,added,500-1000
Q8WZ42,False,added,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,conserved,500-1000
Q8WZ42,False,added,500-1000
